title,fitness_category,tool,body_part,target,disease,youtube_id,youtube_url,thumb_url,page_no,rank_on_page
의자 잡고 후방으로 한발 뻗어 들기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,33,4
베개 밟고 대각방향으로 서기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,5
베개 밟고 두발 모아 서기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,6
의자잡고 후방으로 무릎 굽혀 들기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,33,7
의자 잡고 전방으로 무릎 굽혀 들기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,33,8
베개 밟고 위로 양팔 들기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,9
베개 밟고 측면으로 양팔 들기,평형성,베개,전신,어르신,,VTFGHFONGgg,https://www.youtube.com/watch?v=VTFGHFONGgg,https://img.youtube.com/vi/VTFGHFONGgg/0.jpg,33,10
탄력밴드 걸고 서기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,33,11
탄력밴드 전방으로 당기기,평형성,탄력밴드,전신,어르신,,nraX-E22Uiw,https://www.youtube.com/watch?v=nraX-E22Uiw,https://img.youtube.com/vi/nraX-E22Uiw/0.jpg,33,12
한발 들기,평형성,맨몸,전신,어르신,,aHpzBV7JBOA,https://www.youtube.com/watch?v=aHpzBV7JBOA,https://img.youtube.com/vi/aHpzBV7JBOA/0.jpg,34,1
양발 나란히 서기,평형성,맨몸,전신,어르신,,n5lc_PYZODs,https://www.youtube.com/watch?v=n5lc_PYZODs,https://img.youtube.com/vi/n5lc_PYZODs/0.jpg,34,2
의자 잡고 한발 들기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,34,3
좌우 찍기,평형성,맨몸,전신,어르신,,rdsVdzLUrGY,https://www.youtube.com/watch?v=rdsVdzLUrGY,https://img.youtube.com/vi/rdsVdzLUrGY/0.jpg,34,4
의자 잡고 측면으로 한발 들기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,34,5
의자 잡고 서기,평형성,의자,전신,어르신,,TXuY9C4UvI0,https://www.youtube.com/watch?v=TXuY9C4UvI0,https://img.youtube.com/vi/TXuY9C4UvI0/0.jpg,34,6
가슴 스트레칭,유연성,폼롤러,몸통,어르신,,cAX-9tpajlo,https://www.youtube.com/watch?v=cAX-9tpajlo,https://img.youtube.com/vi/cAX-9tpajlo/0.jpg,34,7
옆으로 누워 가슴 열기,유연성,폼롤러,몸통/복부,어르신,,E6Z1S5o3VHQ,https://www.youtube.com/watch?v=E6Z1S5o3VHQ,https://img.youtube.com/vi/E6Z1S5o3VHQ/0.jpg,34,8
팔 교대로 올리기,유연성,폼롤러,어깨,어르신,,pl83Q_CX5PE,https://www.youtube.com/watch?v=pl83Q_CX5PE,https://img.youtube.com/vi/pl83Q_CX5PE/0.jpg,34,9
폼롤러 밀며 몸 앞으로 숙이기,유연성,폼롤러,/,어르신,,M6FcoGdpiGg,https://www.youtube.com/watch?v=M6FcoGdpiGg,https://img.youtube.com/vi/M6FcoGdpiGg/0.jpg,34,10
옆으로 누워 폼롤러 굴려주기,유연성,폼롤러,/,어르신,,tW-HIasaQoI,https://www.youtube.com/watch?v=tW-HIasaQoI,https://img.youtube.com/vi/tW-HIasaQoI/0.jpg,34,11
폼롤러 앞으로 굴리기,유연성,폼롤러,어깨,어르신,,L8sgBZ6j6E0,https://www.youtube.com/watch?v=L8sgBZ6j6E0,https://img.youtube.com/vi/L8sgBZ6j6E0/0.jpg,34,12
척추 스트레칭,유연성,폼롤러,등/허리,어르신,,o9AwtuC8tcI,https://www.youtube.com/watch?v=o9AwtuC8tcI,https://img.youtube.com/vi/o9AwtuC8tcI/0.jpg,35,1
엉덩이 스트레칭,유연성,짐볼,/,어르신,,DuT2CxXpjMI,https://www.youtube.com/watch?v=DuT2CxXpjMI,https://img.youtube.com/vi/DuT2CxXpjMI/0.jpg,35,2
짐볼 양팔로 밀기,유연성,짐볼,몸통/등,어르신,,KOdeSjgCKto,https://www.youtube.com/watch?v=KOdeSjgCKto,https://img.youtube.com/vi/KOdeSjgCKto/0.jpg,35,3
골반 스트레칭,유연성,짐볼,몸통,어르신,,ojFLac-fzaE,https://www.youtube.com/watch?v=ojFLac-fzaE,https://img.youtube.com/vi/ojFLac-fzaE/0.jpg,35,4
복부 스트레칭,유연성,짐볼,복부,어르신,,L_YRhObjzns,https://www.youtube.com/watch?v=L_YRhObjzns,https://img.youtube.com/vi/L_YRhObjzns/0.jpg,35,5
어깨 올리기,유연성,폼롤러,어깨,어르신,,vQ2hu1qlWbM,https://www.youtube.com/watch?v=vQ2hu1qlWbM,https://img.youtube.com/vi/vQ2hu1qlWbM/0.jpg,35,6
등 스트레칭,유연성,짐볼,등,어르신,,tOa3El4i6tw,https://www.youtube.com/watch?v=tOa3El4i6tw,https://img.youtube.com/vi/tOa3El4i6tw/0.jpg,35,7
골반 스트레칭2,유연성,짐볼,허벅지,어르신,,V0QgXsA6Zv0,https://www.youtube.com/watch?v=V0QgXsA6Zv0,https://img.youtube.com/vi/V0QgXsA6Zv0/0.jpg,35,8
어깨 스트레칭,유연성,폼롤러,어깨,어르신,,KD3bRZnEvOU,https://www.youtube.com/watch?v=KD3bRZnEvOU,https://img.youtube.com/vi/KD3bRZnEvOU/0.jpg,35,9
무릎 아래에서 양옆으로 굴리기,유연성,짐볼,몸통,어르신,,ElJ8SfLdGqI,https://www.youtube.com/watch?v=ElJ8SfLdGqI,https://img.youtube.com/vi/ElJ8SfLdGqI/0.jpg,35,10
짐볼 옆에 두고 어깨 누르기,유연성,짐볼,어깨뒤쪽,어르신,,rdxaCs7XXc0,https://www.youtube.com/watch?v=rdxaCs7XXc0,https://img.youtube.com/vi/rdxaCs7XXc0/0.jpg,35,11
짐볼 양옆으로 굴리기,유연성,짐볼,몸통,어르신,,swOnOMiCljg,https://www.youtube.com/watch?v=swOnOMiCljg,https://img.youtube.com/vi/swOnOMiCljg/0.jpg,35,12
대퇴사두근 스트레칭,유연성,의자,허벅지앞쪽,어르신,,VeZl905pjww,https://www.youtube.com/watch?v=VeZl905pjww,https://img.youtube.com/vi/VeZl905pjww/0.jpg,36,1
비복근 스트레칭,유연성,의자,종아리,어르신,,bWmGuFHik6A,https://www.youtube.com/watch?v=bWmGuFHik6A,https://img.youtube.com/vi/bWmGuFHik6A/0.jpg,36,2
옆구리 스트레칭,유연성,의자,몸통,어르신,,YncA0tqI5VA,https://www.youtube.com/watch?v=YncA0tqI5VA,https://img.youtube.com/vi/YncA0tqI5VA/0.jpg,36,3
내전근 스트레칭,유연성,의자,허벅지내측,어르신,,kqDHbTQdAnI,https://www.youtube.com/watch?v=kqDHbTQdAnI,https://img.youtube.com/vi/kqDHbTQdAnI/0.jpg,36,4
가슴 스트레칭,유연성,의자,몸통,어르신,,_tiMBPQ4YpM,https://www.youtube.com/watch?v=_tiMBPQ4YpM,https://img.youtube.com/vi/_tiMBPQ4YpM/0.jpg,36,5
발가락 폄근 스트레칭,유연성,의자,종아리,어르신,,YRrAjY5OybY,https://www.youtube.com/watch?v=YRrAjY5OybY,https://img.youtube.com/vi/YRrAjY5OybY/0.jpg,36,6
등/어깨 뒤쪽 스트레칭,유연성,의자,어깨/위팔뒤쪽,어르신,,R4oPhjIJoLw,https://www.youtube.com/watch?v=R4oPhjIJoLw,https://img.youtube.com/vi/R4oPhjIJoLw/0.jpg,36,7
몸 앞으로 굽히기,유연성,의자,허리/둔부,어르신,,wx2v-DU9kr8,https://www.youtube.com/watch?v=wx2v-DU9kr8,https://img.youtube.com/vi/wx2v-DU9kr8/0.jpg,36,8
엉덩이 스트레칭,유연성,의자,둔부,어르신,,kpSbL_iyUBs,https://www.youtube.com/watch?v=kpSbL_iyUBs,https://img.youtube.com/vi/kpSbL_iyUBs/0.jpg,36,9
짐볼 앞으로 밀기,유연성,짐볼,//,어르신,,dl0loiuKJaU,https://www.youtube.com/watch?v=dl0loiuKJaU,https://img.youtube.com/vi/dl0loiuKJaU/0.jpg,36,10
목 스트레칭,유연성,의자,목,어르신,,ol2kvAp7TRc,https://www.youtube.com/watch?v=ol2kvAp7TRc,https://img.youtube.com/vi/ol2kvAp7TRc/0.jpg,36,11
팔꿈치 맞닿아 원그리기,유연성,의자,//,어르신,,6ws5Ze7ootE,https://www.youtube.com/watch?v=6ws5Ze7ootE,https://img.youtube.com/vi/6ws5Ze7ootE/0.jpg,36,12
대퇴이두근 스트레칭,유연성,맨몸,/,어르신,,kKJkjq_ZZdg,https://www.youtube.com/watch?v=kKJkjq_ZZdg,https://img.youtube.com/vi/kKJkjq_ZZdg/0.jpg,37,1
고관절 스트레칭,유연성,맨몸,몸통,어르신,,MsP05OfVP4c,https://www.youtube.com/watch?v=MsP05OfVP4c,https://img.youtube.com/vi/MsP05OfVP4c/0.jpg,37,2
대퇴이두근 스트레칭2,유연성,맨몸,/,어르신,,FcsQJK46SEo,https://www.youtube.com/watch?v=FcsQJK46SEo,https://img.youtube.com/vi/FcsQJK46SEo/0.jpg,37,3
마주 앉아 대퇴이두근 스트레칭,유연성,맨몸,/,어르신,,g_zKSHdm820,https://www.youtube.com/watch?v=g_zKSHdm820,https://img.youtube.com/vi/g_zKSHdm820/0.jpg,37,4
등 대고 대퇴이두근 스트레칭,유연성,맨몸,/,어르신,,aTB58RTHsNo,https://www.youtube.com/watch?v=aTB58RTHsNo,https://img.youtube.com/vi/aTB58RTHsNo/0.jpg,37,5
대퇴사두근 스트레칭,유연성,맨몸,허벅지앞쪽,어르신,,8-p2-_fIcn4,https://www.youtube.com/watch?v=8-p2-_fIcn4,https://img.youtube.com/vi/8-p2-_fIcn4/0.jpg,37,6
몸통 비틀기,유연성,의자,허리/복부,어르신,,rsRM5ivIHCw,https://www.youtube.com/watch?v=rsRM5ivIHCw,https://img.youtube.com/vi/rsRM5ivIHCw/0.jpg,37,7
엉덩이 스트레칭,유연성,맨몸,둔부,어르신,,o8uK0ayln7M,https://www.youtube.com/watch?v=o8uK0ayln7M,https://img.youtube.com/vi/o8uK0ayln7M/0.jpg,37,8
마주 앉아 대퇴이두근 스트레칭2,유연성,맨몸,/,어르신,,lyu7eqffLm4,https://www.youtube.com/watch?v=lyu7eqffLm4,https://img.youtube.com/vi/lyu7eqffLm4/0.jpg,37,9
종아리 스트레칭,유연성,맨몸,종아리,어르신,,2SSjtjcLcU0,https://www.youtube.com/watch?v=2SSjtjcLcU0,https://img.youtube.com/vi/2SSjtjcLcU0/0.jpg,37,10
몸통 비틀기,유연성,맨몸,허리,어르신,,uOIgGoEbmX8,https://www.youtube.com/watch?v=uOIgGoEbmX8,https://img.youtube.com/vi/uOIgGoEbmX8/0.jpg,37,11
엉덩이 스트레칭2,유연성,맨몸,둔부/몸통,어르신,,qSB321IIFSE,https://www.youtube.com/watch?v=qSB321IIFSE,https://img.youtube.com/vi/qSB321IIFSE/0.jpg,37,12
어깨 스트레칭,유연성,맨몸,어깨,어르신,,yC9FdKEaqCI,https://www.youtube.com/watch?v=yC9FdKEaqCI,https://img.youtube.com/vi/yC9FdKEaqCI/0.jpg,38,1
골반 스트레칭,유연성,맨몸,몸통,어르신,,w-pVRkpS52A,https://www.youtube.com/watch?v=w-pVRkpS52A,https://img.youtube.com/vi/w-pVRkpS52A/0.jpg,38,2
회전근개 스트레칭,유연성,맨몸,어깨,어르신,,wFx4mclnF8w,https://www.youtube.com/watch?v=wFx4mclnF8w,https://img.youtube.com/vi/wFx4mclnF8w/0.jpg,38,3
몸통 앞으로 굽혀 걷기,유연성,맨몸,/,어르신,,rJ4D69MIZ5s,https://www.youtube.com/watch?v=rJ4D69MIZ5s,https://img.youtube.com/vi/rJ4D69MIZ5s/0.jpg,38,4
어깨 양 옆으로 돌리기,유연성,맨몸,어깨,어르신,,ABZyRvGniwc,https://www.youtube.com/watch?v=ABZyRvGniwc,https://img.youtube.com/vi/ABZyRvGniwc/0.jpg,38,5
골반 스트레칭2,유연성,맨몸,몸통,어르신,,eBph0cuvMt8,https://www.youtube.com/watch?v=eBph0cuvMt8,https://img.youtube.com/vi/eBph0cuvMt8/0.jpg,38,6
전신 틀어 손벽 마주치기,유연성,맨몸,허리/복부,어르신,,vqkEzHFrbMo,https://www.youtube.com/watch?v=vqkEzHFrbMo,https://img.youtube.com/vi/vqkEzHFrbMo/0.jpg,38,7
가슴/어깨 스트레칭,유연성,맨몸,//,어르신,,s-md_CpC284,https://www.youtube.com/watch?v=s-md_CpC284,https://img.youtube.com/vi/s-md_CpC284/0.jpg,38,8
어깨 스트레칭,유연성,맨몸,어깨,어르신,,3uH4pZ8fYuc,https://www.youtube.com/watch?v=3uH4pZ8fYuc,https://img.youtube.com/vi/3uH4pZ8fYuc/0.jpg,38,9
회전근개 스트레칭2,유연성,맨몸,어깨,어르신,,90_jERrA-yA,https://www.youtube.com/watch?v=90_jERrA-yA,https://img.youtube.com/vi/90_jERrA-yA/0.jpg,38,10
몸통 비틀기,유연성,맨몸,허리/복부,어르신,,ohhSCl00CuM,https://www.youtube.com/watch?v=ohhSCl00CuM,https://img.youtube.com/vi/ohhSCl00CuM/0.jpg,38,11
회전근개 스트레칭,유연성,맨몸,어깨,어르신,,VbLuU5TvtQI,https://www.youtube.com/watch?v=VbLuU5TvtQI,https://img.youtube.com/vi/VbLuU5TvtQI/0.jpg,38,12
엉덩이 스트레칭,유연성,맨몸,둔부,어르신,,6_zf8p4suaA,https://www.youtube.com/watch?v=6_zf8p4suaA,https://img.youtube.com/vi/6_zf8p4suaA/0.jpg,39,1
어깨 뒤쪽 스트레칭,유연성,맨몸,어깨뒤쪽,어르신,,HY2Yu8DeasQ,https://www.youtube.com/watch?v=HY2Yu8DeasQ,https://img.youtube.com/vi/HY2Yu8DeasQ/0.jpg,39,2
등/어깨 뒤쪽 스트레칭,유연성,맨몸,어깨,어르신,,I67ezDR1w-I,https://www.youtube.com/watch?v=I67ezDR1w-I,https://img.youtube.com/vi/I67ezDR1w-I/0.jpg,39,3
허리 스트레칭,유연성,맨몸,허리,어르신,,LiA_jShjQoI,https://www.youtube.com/watch?v=LiA_jShjQoI,https://img.youtube.com/vi/LiA_jShjQoI/0.jpg,39,4
넙다리 안쪽 스트레칭,유연성,맨몸,허벅지내측,어르신,,RrGoEv7vTdU,https://www.youtube.com/watch?v=RrGoEv7vTdU,https://img.youtube.com/vi/RrGoEv7vTdU/0.jpg,39,5
엉덩이 스트레칭2,유연성,맨몸,둔부,어르신,,N8UiqRJmyN4,https://www.youtube.com/watch?v=N8UiqRJmyN4,https://img.youtube.com/vi/N8UiqRJmyN4/0.jpg,39,6
넙다리 앞쪽 스트레칭,유연성,맨몸,허벅지앞쪽,어르신,,tWVTfDntPSs,https://www.youtube.com/watch?v=tWVTfDntPSs,https://img.youtube.com/vi/tWVTfDntPSs/0.jpg,39,7
양팔 벌려 전신 비틀기,유연성,맨몸,전신,어르신,,0IF-QIMHrbk,https://www.youtube.com/watch?v=0IF-QIMHrbk,https://img.youtube.com/vi/0IF-QIMHrbk/0.jpg,39,8
아래 팔 스트레칭,유연성,맨몸,아래팔앞쪽/아래팔뒤쪽,어르신,,IkNpF7jcl1s,https://www.youtube.com/watch?v=IkNpF7jcl1s,https://img.youtube.com/vi/IkNpF7jcl1s/0.jpg,39,9
목 돌림 스트레칭,유연성,맨몸,목,어르신,,kHVcsIjUSmg,https://www.youtube.com/watch?v=kHVcsIjUSmg,https://img.youtube.com/vi/kHVcsIjUSmg/0.jpg,39,10
배 스트레칭,유연성,맨몸,복부,어르신,,qVUay_sy5kQ,https://www.youtube.com/watch?v=qVUay_sy5kQ,https://img.youtube.com/vi/qVUay_sy5kQ/0.jpg,39,11
옆구리 스트레칭,유연성,맨몸,몸통,어르신,,gafuejx2HFE,https://www.youtube.com/watch?v=gafuejx2HFE,https://img.youtube.com/vi/gafuejx2HFE/0.jpg,39,12
깍지 끼고 상체 숙이기,유연성,맨몸,///,어르신,,Qk_0TwY9A10,https://www.youtube.com/watch?v=Qk_0TwY9A10,https://img.youtube.com/vi/Qk_0TwY9A10/0.jpg,40,1
누워서 전신 뻗기,유연성,맨몸,전신,어르신,,SuJKMztDB58,https://www.youtube.com/watch?v=SuJKMztDB58,https://img.youtube.com/vi/SuJKMztDB58/0.jpg,40,2
목 스트레칭,유연성,맨몸,목,어르신,,z2N8VCjEHdY,https://www.youtube.com/watch?v=z2N8VCjEHdY,https://img.youtube.com/vi/z2N8VCjEHdY/0.jpg,40,3
앉아서 밴드 잡고 몸통 돌리기,근력/근지구력,밴드/의자,복부,어르신,,7tiVw6DWkBQ,https://www.youtube.com/watch?v=7tiVw6DWkBQ,https://img.youtube.com/vi/7tiVw6DWkBQ/0.jpg,40,4
밴드 잡고 몸통 옆으로 굽히기,근력/근지구력,밴드,몸통,어르신,,KZ3tw-ugPxk,https://www.youtube.com/watch?v=KZ3tw-ugPxk,https://img.youtube.com/vi/KZ3tw-ugPxk/0.jpg,40,5
엎드려 양팔 및 다리 들어올리기,근력/근지구력,맨몸,허리/등,어르신,,rqpgaGZBLY8,https://www.youtube.com/watch?v=rqpgaGZBLY8,https://img.youtube.com/vi/rqpgaGZBLY8/0.jpg,40,6
의자에 앉아 등 굽혔다 펴기,근력/근지구력,의자,허리,어르신,,5MkDh9r4XCM,https://www.youtube.com/watch?v=5MkDh9r4XCM,https://img.youtube.com/vi/5MkDh9r4XCM/0.jpg,40,7
짐볼에서 몸통 돌리기,근력/근지구력,짐볼,복부,어르신,,Fis2pZaavjc,https://www.youtube.com/watch?v=Fis2pZaavjc,https://img.youtube.com/vi/Fis2pZaavjc/0.jpg,40,8
다리로 짐볼 들어올리기,근력/근지구력,짐볼,복부,어르신,,QE4fQynaC0U,https://www.youtube.com/watch?v=QE4fQynaC0U,https://img.youtube.com/vi/QE4fQynaC0U/0.jpg,40,9
짐볼에서 엉덩이 돌리기,근력/근지구력,짐볼,몸통,어르신,,kXVCJARVkug,https://www.youtube.com/watch?v=kXVCJARVkug,https://img.youtube.com/vi/kXVCJARVkug/0.jpg,40,10
볼 위에 앉아 밴드 양옆으로 당기기,근력/근지구력,짐볼/밴드,/,어르신,,bgeArMJLrnc,https://www.youtube.com/watch?v=bgeArMJLrnc,https://img.youtube.com/vi/bgeArMJLrnc/0.jpg,40,11
짐볼에서 윗몸 일으키기,근력/근지구력,짐볼,복부,어르신,,AydjXcvaQ6g,https://www.youtube.com/watch?v=AydjXcvaQ6g,https://img.youtube.com/vi/AydjXcvaQ6g/0.jpg,40,12
벽에서 팔굽혀 펴기,근력/근지구력,맨몸,/,어르신,,TPjapSPX1OA,https://www.youtube.com/watch?v=TPjapSPX1OA,https://img.youtube.com/vi/TPjapSPX1OA/0.jpg,41,1
몸통 들어올리기,근력/근지구력,맨몸,둔부/허리,어르신,,6D98FQf6SvI,https://www.youtube.com/watch?v=6D98FQf6SvI,https://img.youtube.com/vi/6D98FQf6SvI/0.jpg,41,2
물통으로 양팔 들어올리기,근력/근지구력,물병,위팔앞쪽,어르신,,9WzgU3c44pI,https://www.youtube.com/watch?v=9WzgU3c44pI,https://img.youtube.com/vi/9WzgU3c44pI/0.jpg,41,3
밴드 걸고 옆으로 누워 다리 올리기,근력/근지구력,밴드,허벅지외측,어르신,,DHvQ2FyT5po,https://www.youtube.com/watch?v=DHvQ2FyT5po,https://img.youtube.com/vi/DHvQ2FyT5po/0.jpg,41,4
밴드 머리 뒤로 들어올리기,근력/근지구력,밴드,위팔뒤쪽,어르신,,GdUGE03elJY,https://www.youtube.com/watch?v=GdUGE03elJY,https://img.youtube.com/vi/GdUGE03elJY/0.jpg,41,5
누워서 공 뒤로 내리고 당기기,근력/근지구력,공,//,어르신,,5PYRaoM8h_E,https://www.youtube.com/watch?v=5PYRaoM8h_E,https://img.youtube.com/vi/5PYRaoM8h_E/0.jpg,41,6
플렉스 바 비틀기,근력/근지구력,맨몸,아래팔,어르신,,7aWbRpBiVTY,https://www.youtube.com/watch?v=7aWbRpBiVTY,https://img.youtube.com/vi/7aWbRpBiVTY/0.jpg,41,7
엎드려 뒤로 다리 올리기,근력/근지구력,맨몸,/,어르신,,tEdqt2AsqWY,https://www.youtube.com/watch?v=tEdqt2AsqWY,https://img.youtube.com/vi/tEdqt2AsqWY/0.jpg,41,8
밴드 잡고 누워서 다리 밀기,근력/근지구력,밴드,허벅지,어르신,,Cyd5BFYIQuw,https://www.youtube.com/watch?v=Cyd5BFYIQuw,https://img.youtube.com/vi/Cyd5BFYIQuw/0.jpg,41,9
짐볼 들고 양옆으로 돌리기,근력/근지구력,짐볼,/,어르신,,WVvEdPRGRno,https://www.youtube.com/watch?v=WVvEdPRGRno,https://img.youtube.com/vi/WVvEdPRGRno/0.jpg,41,10
의자에 앉아 볼 돌리기,근력/근지구력,공,위팔/아래팔,어르신,,FUIPXT_VDd8,https://www.youtube.com/watch?v=FUIPXT_VDd8,https://img.youtube.com/vi/FUIPXT_VDd8/0.jpg,41,11
의자 앉아 다리로 짐볼 쥐기,근력/근지구력,짐볼/의자,허벅지내측,어르신,,IaQZvEds57w,https://www.youtube.com/watch?v=IaQZvEds57w,https://img.youtube.com/vi/IaQZvEds57w/0.jpg,41,12
물병 들고 한발 앞으로 내밀고 앉았다 일어서기,근력/근지구력,물병,/,어르신,,OiXEJ29IVPU,https://www.youtube.com/watch?v=OiXEJ29IVPU,https://img.youtube.com/vi/OiXEJ29IVPU/0.jpg,42,1
밴드 걸고 누워서 다리 들어올리기,근력/근지구력,밴드,허벅지앞쪽,어르신,,316SknlYduw,https://www.youtube.com/watch?v=316SknlYduw,https://img.youtube.com/vi/316SknlYduw/0.jpg,42,2
목봉잡고 앉았다 일어나기,근력/근지구력,목봉,허벅지,어르신,,SEYtFnrgXZw,https://www.youtube.com/watch?v=SEYtFnrgXZw,https://img.youtube.com/vi/SEYtFnrgXZw/0.jpg,42,3
앉아서 덤벨로 손목 굽히기,근력/근지구력,프리웨이트,아래팔앞쪽,어르신,,vYFddQ_OCDc,https://www.youtube.com/watch?v=vYFddQ_OCDc,https://img.youtube.com/vi/vYFddQ_OCDc/0.jpg,42,4
서서 팔꿈치 펴기,근력/근지구력,웨이트기계,위팔뒤쪽,어르신,,eMwnF_Bgjus,https://www.youtube.com/watch?v=eMwnF_Bgjus,https://img.youtube.com/vi/eMwnF_Bgjus/0.jpg,42,5
밴드 걸고 엎드려서 다리 구부리기,근력/근지구력,밴드,허벅지뒤쪽,어르신,,WPP0xF_vFw4,https://www.youtube.com/watch?v=WPP0xF_vFw4,https://img.youtube.com/vi/WPP0xF_vFw4/0.jpg,42,6
앉아서 어깨 위로 밀기,근력/근지구력,웨이트기계,어깨,어르신,,6_FjRWgmeR4,https://www.youtube.com/watch?v=6_FjRWgmeR4,https://img.youtube.com/vi/6_FjRWgmeR4/0.jpg,42,7
짐볼 이용해 앉았다 일어서기,근력/근지구력,짐볼,허벅지,어르신,,hThtJNqwDQY,https://www.youtube.com/watch?v=hThtJNqwDQY,https://img.youtube.com/vi/hThtJNqwDQY/0.jpg,42,8
밴드 걸고 앉아서 발등 굽힘,근력/근지구력,밴드,종아리,어르신,,66KdRFyt_O0,https://www.youtube.com/watch?v=66KdRFyt_O0,https://img.youtube.com/vi/66KdRFyt_O0/0.jpg,42,9
앉아서 팔꿈치 굽히기,근력/근지구력,웨이트기계,위팔앞쪽,어르신,,-7sdmR3SmKU,https://www.youtube.com/watch?v=-7sdmR3SmKU,https://img.youtube.com/vi/-7sdmR3SmKU/0.jpg,42,10
공 잡고 들어올리기,근력/근지구력,짐볼,하체,어르신,,C8_tRZdKZl8,https://www.youtube.com/watch?v=C8_tRZdKZl8,https://img.youtube.com/vi/C8_tRZdKZl8/0.jpg,42,11
앉아서 가슴 모으기,근력/근지구력,웨이트기계,몸통,어르신,,ccF9pRFrq6c,https://www.youtube.com/watch?v=ccF9pRFrq6c,https://img.youtube.com/vi/ccF9pRFrq6c/0.jpg,42,12
덤벨 잡고 뒤꿈치 들기,근력/근지구력,프리웨이트,종아리,어르신,,CTWEDArC3dE,https://www.youtube.com/watch?v=CTWEDArC3dE,https://img.youtube.com/vi/CTWEDArC3dE/0.jpg,43,1
엎드려서 다리 굽히기,근력/근지구력,웨이트기계,허벅지뒤쪽,어르신,,8SXoEOQu05c,https://www.youtube.com/watch?v=8SXoEOQu05c,https://img.youtube.com/vi/8SXoEOQu05c/0.jpg,43,2
앉아서 다리 밀기,근력/근지구력,웨이트기계,허벅지,어르신,,ZMGfHidKvu4,https://www.youtube.com/watch?v=ZMGfHidKvu4,https://img.youtube.com/vi/ZMGfHidKvu4/0.jpg,43,3
바벨 당겨 올리기,근력/근지구력,프리웨이트,어깨뒤쪽,어르신,,Wmc_bSISkDs,https://www.youtube.com/watch?v=Wmc_bSISkDs,https://img.youtube.com/vi/Wmc_bSISkDs/0.jpg,43,4
덤벨 잡고 한발 내밀어 굽혔다 펴기,근력/근지구력,프리웨이트,/,어르신,,SOIv0oZ3mxM,https://www.youtube.com/watch?v=SOIv0oZ3mxM,https://img.youtube.com/vi/SOIv0oZ3mxM/0.jpg,43,5
누워서 가슴 밀기,근력/근지구력,웨이트기계,몸통,어르신,,esoPmL2WS18,https://www.youtube.com/watch?v=esoPmL2WS18,https://img.youtube.com/vi/esoPmL2WS18/0.jpg,43,6
몸통 들어올리기,근력/근지구력,웨이트기계,허리,어르신,,eDXyNH3TitU,https://www.youtube.com/watch?v=eDXyNH3TitU,https://img.youtube.com/vi/eDXyNH3TitU/0.jpg,43,7
앉아서 당겨 내리기,근력/근지구력,웨이트기계,등,어르신,,z15f5etYoJw,https://www.youtube.com/watch?v=z15f5etYoJw,https://img.youtube.com/vi/z15f5etYoJw/0.jpg,43,8
앉아서 뒤로 당기기,근력/근지구력,웨이트기계,등,어르신,,SPEbUriOsx8,https://www.youtube.com/watch?v=SPEbUriOsx8,https://img.youtube.com/vi/SPEbUriOsx8/0.jpg,43,9
서서 다리 모으고 벌리기,근력/근지구력,웨이트기계,하체,어르신,,oihh0qHSrRc,https://www.youtube.com/watch?v=oihh0qHSrRc,https://img.youtube.com/vi/oihh0qHSrRc/0.jpg,43,10
덤벨 잡고 몸통 옆으로 굽히기,근력/근지구력,프리웨이트,몸통,어르신,,3K8ehD7nClM,https://www.youtube.com/watch?v=3K8ehD7nClM,https://img.youtube.com/vi/3K8ehD7nClM/0.jpg,43,11
앉아서 몸통 움츠리기,근력/근지구력,웨이트기계,복부,어르신,,qkm6BEdCpl0,https://www.youtube.com/watch?v=qkm6BEdCpl0,https://img.youtube.com/vi/qkm6BEdCpl0/0.jpg,43,12
수영,심폐지구력,수중운동,전신,어르신,,qc-PQrTj_lI,https://www.youtube.com/watch?v=qc-PQrTj_lI,https://img.youtube.com/vi/qc-PQrTj_lI/0.jpg,44,1
